news_source,is_title,text,topic,date,link,medium,labels
BBC News,0,"She claimed it was in fact Arthur who was the aggressor in the house, that he had treated the couple badly, causing them ""daily stress"".",crime,2021-12-02T16:17:30+0000,https://www.bbc.com/news/uk-england-birmingham-59400890,article,0.5613593459129333
Daily Mail,0,"Her body was found a week later in woodland near Ashford, Kent, just yards from land owned by Couzens, 48.",crime,2021-09-23T20:11:32+0100,https://www.dailymail.co.uk/news/article-10022515/Man-38-arrested-suspicion-murdering-Sabina-Nessa.html?ito=social-facebook,article,0.1256584525108337
Sky News,1,Tanzania shooting: Gunman kills four in diplomatic quarter of Dar es Salaam,crime,2021-08-25T23:00:35+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Ftanzania-shooting-gunman-kills-four-in-diplomatic-quarter-of-dar-es-salaam-12390551&h=AT2AJrHvMqArj2_xXOkfImadGo3HH4cHdWkH4imyLU--BYjmrQ604KuYlS0n0VIEznVMLuNMZUnKWwMZMh86Vz9XIVIE0HJKIJa1Fj5ZhP_jyFCj7GA339yaZXz3n59BLBMHduCkkn0G0cE5lvlb&s=1,fb_post,0.1356908977031707
Sky News,0,"The head of the National Audit Office says the government was ""not prepared for a pandemic like COVID-19 and did not learn important lessons from the simulation exercises it carried out""",corona,2021-11-19T13:00:01+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-government-wasnt-fully-prepared-for-wide-ranging-impacts-of-coronavirus-pandemic-report-12471856&h=AT35TnZ6UsVMMZL8p7dEEpUVY-oDaWVCshRw2PSRnAlI2mFPzGm8OCS2ajLHBMUwqByfDJnHUmjxjeq7WMYEd5_Rb6gYPWm8UVnRF2QfQ16WmAcQA24oqEQNYUXILsYyBjwsM1gKF1fCEjxHZK6L&s=1,fb_post,0.461815595626831
Daily Mail,0,He suffered severe post-Covid symptoms.,corona,2021-03-21T14:15:14+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2FpZSQeYx&h=AT3kSNvXU3logh3sXTOTV3jz-joj9KuEkhILNP9R1hFLfPu_II-ecq-ZU9usB9SaIc1MysHzJe8ZZTEqN1BqbQXjSmSPtwn4mNF1GtKGdM64RmxNiLQSu-HqgoRzi0NRfNTjPKFIXINrM14env-E&s=1,fb_post,0.2283711731433868
BBC News,0,"""Hearing that [rape culture] is in every school, everywhere, and every girl has experienced it or knows someone that’s experienced it - it’s heartbreaking.""",crime,2021-11-24T18:04:07+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F32ztTRX&h=AT17Jme0WoFfbzw48XgA9ZKbGBJQMqOKUite6iq04fwJ5dbDqOX13wsDTuIoUAdJ5yU0wAIS6VftxhuHi8P_jJG6GDANk_ta9bBPpsx88ZtHtyFqGgYrP6-ZdQVoDokRA8OJ834VT8W1VYP32OqD&s=1,fb_post,0.771476686000824
Metro,1,Heartwarming moment 94-year-old twins are reunited after a year apart due to lockdown,corona,2021-06-22T11:00:01+0000,https://www.facebook.com/MetroUK/videos/190341946344267/,fb_post,0.3333333333333333
Metro,1,Matt Hancock responds to Dominic Cummings' allegations,corona,2021-06-10T08:35:42+0000,https://www.facebook.com/MetroUK/videos/848769719320375/,fb_post,0.3178284764289856
BBC News,0,"The Queen has urged the public to ""think about other people"" and get a Covid jab when they are offered one.",corona,2021-02-26T07:13:48+0000,https://www.facebook.com/bbcnews/videos/275806360599018/,fb_post,0.5362690091133118
Sky News,0,Follow our Q&A on the Omicron variant here: https://trib.al/lj9BsiR,corona,2021-12-01T19:32:07+0000,https://www.facebook.com/skynews/videos/632791464827263/,fb_post,0.3850429654121399
Sky News,0,"As the UK's coronavirus rates slow and the country takes its first tentative steps out of lockdown, many Britons are turning their sights to holidays abroad.",corona,2021-03-10T20:30:59+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-when-can-i-travel-abroad-and-what-european-countries-are-likely-to-welcome-britons-12241777&h=AT2CEHhD0P5LJ2gIws-zJXfBKGsCDwikKiLH0fMV7X_1wDgobt3AP5V9C-swAFZZAgMosbx-GUIQkiF9R0KEatoUPJ9wfhURFK7Y26iatI3FjZa_izNuf0S9tYP0pJIxztTtneMI5pjy_1qDmC-s&s=1,fb_post,0.3569677770137787
Daily Mail,0,Fuoco previously shared that she is trying to take comfort in the fact Gee died doing what she loved.,crime,2021-09-17T10:53:44+0100,https://www.dailymail.co.uk/news/article-10000887/US-marine-Nicole-Gee-honored-community-procession-ahead-funeral-Sacramento.html?ito=social-facebook,article,0.5907326340675354
Sky News,0,The PEI has called for further investigation into seven reported cases of clots in the brains of people who had been vaccinated.,corona,2021-03-15T23:51:00+0000,https://news.sky.com/story/covid-19-germany-suspends-oxford-astrazeneca-coronavirus-vaccine-amid-blood-clot-concerns-12246936,article,0.229322075843811
BBC News,1,PM to unveil 'cautious' plan to lift England's lockdown,corona,2021-02-22T07:34:00+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.bbc.co.uk%2Fnews%2Fuk-56148160&h=AT1w8a3LTV1LITSXJPd9tuKokXn8iNDvOBIjOpExYweaf1IVdxTlgnbF5yQIJTC4MMDS41Qk3PyA6XsCMI_cJJ14A8wXq2_qRQkZ-N0hFdubCViL61dOpKZhG3WJfD-rFZHjJosHpAuGbHDIGctQ&s=1,fb_post,0.5469865202903748
BBC News,0,"Only 5,000 people have been vaccinated out of a population of nearly 90 million in the Democratic Republic of Congo.",corona,2021-05-12T03:57:38+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3waZ9Af&h=AT2SAP3eWksI5_hJTYhvzPoJyt-j573UVhPayCwCPgk-kSa5a-tvnlFxKH-cNR2stuRYWiYnFyh9AodB8-JHZEa0ffKdYGfiGC_qxVdTpRanOknGKM2gVQEGTnNXFvR6v2Wy6Ew30Tzg6cEFf6v9&s=1,fb_post,0.1720760315656662
Daily Mail,0,'We knew this variant was coming.',corona,2021-12-03T00:05:06+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.dailymail.co.uk%2Fhealth%2Farticle-10269155%2FNew-York-state-records-11-300-new-positive-COVID-19-cases-highest-single-day-total-January.html%3Fito%3Dsocial-facebook&h=AT1QiL58j1O-2_AbSkhedGIzfSVQLryrlPPSwzixPOw3LaEUn8u2ZTJJZmeqvTEmUpccibs5i_HBjFZ6PBebkWT66f1TBEafucutSx5nn1gz7mmMZLRfwZA5_m70qbeH6N96kdTe6WTOJCpeWlbf&s=1,fb_post,0.8333333333333334
Metro,0,The TV presenter was famously arrested seven years ago after being accused of assaulting ex-husband Jack Cockings.,crime,2021-11-24T22:00:02+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F11%2F24%2Fmelanie-sykes-recalls-shocking-assault-arrest-after-row-with-ex-husband-15660400%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT1byUOr3UTh7PBQjyT3uAtOtk7HjUlNIZob_dp8UwpGbBtItVNYq49LImws0wZn9zpZAu5ya10h2EOfYFxBACH3FfKFtgw3VdznllW3u4RIxUlyUN43MXnCgM9OIOZewIx0CsjhHmgbpazDVJMR&s=1,fb_post,0.0895774662494659
BBC News,1,Boy dies days after crush at Travis Scott festival,crime,2021-11-15T11:01:33+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3nir0Nf&h=AT1ZH5bV0UP7HM1Eq4Li7AapFjd2BOF4h8k2v-KP8qKO4SDwSpbIU_mYkmBlhFJT69J-Esf9jH4fihWLpxV9N4W3i4G9xTkJyDJY0MHbH0flKAJnFb6klXrP3PlSSsfTGhJ4OXHAeCy_BfkFz9Aw&s=1,fb_post,0.1184405460953712
BBC News,0,Many industry observers believe we've already passed the tipping point where sales of electric vehicles will very rapidly overwhelm petrol and diesel cars.,crime,2021-06-01T14:33:27+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3wQ8hdw&h=AT2jNIX6VL5wL1CzuM4HSFUJaI-JZQTrbpCWO2-YVNw5xHpGkqP8wPfg_zJ9HpxZ7GMFZM2dp9_LoGcIWIeoblofFhME8sJfcNQKKzXriUuB3E7tZsg9KuVDFpUSuhQle0eQ7gL24Yki4_jan0bX&s=1,fb_post,0.5475106835365295
Metro,1,Matt Hancock 'in love' with affair aide Gina Coladangelo as he 'leaves wife',corona,2021-06-27T19:40:30+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F06%2F27%2Fmatt-hancock-in-love-with-affair-aide-gina-coladangelo-14835517%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT3xQ9KJlU9sENp5Uv33sI1jFoLAPNA2MZZbbD1YGbxPyDp-FNqaBTl6TqWqYIHbOrS-M8lkjlu6ss_kIjEz5Q6qSwYyNbZav0gjodCaL34PDpZTcZPrdGLGrLYetoCNeNnFW6ZjwruriFfg2pJk&s=1,fb_post,0.5126598477363586
BBC News,0,The BBC's health correspondent James Gallagher and political correspondent Leila Nathoo are here to answer your questions on the variant in the UK.,corona,2021-05-21T16:01:24+0000,https://www.facebook.com/bbcnews/videos/516051209582774/,fb_post,0.4116877317428589
Sky News,0,"The mother of Karen Hadaway, one of two schoolgirls killed in Brighton in October 1986, says she discovered the garments were missing when she asked for them back",crime,2021-09-20T09:00:06+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fbbc-apologises-to-mother-of-murdered-schoolgirl-who-says-martin-bashir-lost-her-daughters-clothes-12412591&h=AT0udc8DQZF31rcf8zUg7QxgpMmWPJAea0ZgedB16MGQp0tAn9UHahY9icyz0ToHmRZ2t4E-MozVUvwJqHPYVSl7EeunVOsDwlAC673vucGC9Ytn00KErlYbMhw-fxDmW0ewbjGygZ8HgETHnj8k&s=1,fb_post,0.2731595635414123
Metro,0,Kevin Bentley used his position of authority as a ‘shield’ against being exposed for the ‘horrific’ abuse of five women and one girl.,crime,2021-06-24T06:30:10+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F06%2F23%2Fex-cop-who-said-he-was-teflon-as-crimes-wouldnt-stick-jailed-14817757%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT2O_u76zgZNr18frjIBwdomg5nZ9fuxdI0x5CADFulP6mFZeG7_siaTDV6nMLDEWLngp2i8U5Otpp0a9J3jqOC1ATpP6N8PnRw8wnY_t0pKvn4mDtSzSAZ42bQDlKdFGxOsVO2jZLllu0T0ufeF&s=1,fb_post,0.6540010571479797
Sky News,1,"COVID-19: UK reports another 42,848 coronavirus cases and 127 deaths in daily figures",corona,2021-12-04T16:15:13+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-uk-reports-another-42-848-coronavirus-cases-and-127-deaths-in-daily-figures-12486386&h=AT2fl0SFMAmesDq1vWuPEA4qCAlkpp8vlaZWf40qzxoA-MIohnYNFyGk5dVBxgN8YpsvQyEGyh-Xjy0vdXaCkdQ1wi4ce6bnzTsGSDZCgy1bkHLuop46GkLzmOty9bbjL-NQAZUVzyDqVGhQz4Ri&s=1,fb_post,0.1402634382247924
BBC News,0,"She was in hospital with Covid only recently, so her doctor says she doesn't need a jab yet herself.",corona,2021-03-03T00:24:31+0000,https://www.bbc.com/news/world-europe-56250456,article,0.4431634545326233
Daily Mail,0,"And they also said last night that a 38-year-old man had been arrested on suspicion of murder, the second arrest in the investigation.",crime,2021-09-23T20:11:32+0100,https://www.dailymail.co.uk/news/article-10022515/Man-38-arrested-suspicion-murdering-Sabina-Nessa.html?ito=social-facebook,article,0.1560190916061401
Sky News,0,Watch live: Prime Minister Boris Johnson is holding a Downing Street news conference as the UK marks one year since the first COVID lockdown.,corona,2021-03-23T16:56:40+0000,https://www.facebook.com/skynews/videos/1070261916794330/,fb_post,0.1744919121265411
BBC News,1,FDA finds single-shot of Johnson and Johnson vaccine safe,corona,2021-02-24T22:30:22+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.bbc.com%2Fnews%2Fworld-us-canada-56186965&h=AT2LMuU3zVKluLaUdajBM4FkKbpAKUAzmcRe3Ipi2-3Sl0AGQyi_FX4SAjyDNVIfsn6yvuIJeu7ciNGXhQAxJA_6rKi1efaq3aE-woznoSEPAKYQJhGwJdQ7dcmdcGDAd9TYDLxAZRnVJ2v_90kT&s=1,fb_post,0.2729333639144897
Daily Mail,1,Police quiz man they believe to be prime suspect in the murder of Sabina Nessa,crime,2021-09-27T09:00:37+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2FY7IXeGE&h=AT1EgrBY4HqHnZe4s6tk8bCtDA7CVlE3W9umIN2HBFKkETU_vFmVO5e3zZ1sRXLzVCPdAzG0xOq02OA426ZGOArh0bEXpjWcViiH4CkdjtDF8PyqIaQwpTIGbE2RMt705vVIlTRc04WaRDIrGzne&s=1,fb_post,0.1568659842014312
Daily Mail,1,Tragic pictures capture the devastating impact of COVID on world's biggest superclub,corona,2021-09-24T10:30:11+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.dailymail.co.uk%2Fnews%2Farticle-10021283%2FFrom-rave-grave-Worlds-biggest-club-Privilege-rundown-overgrown.html%3Fito%3Dsocial-facebook&h=AT0TrSnt_uj7B9FcOtGWikW1ncPzpHEUhS1RFFdpZj17iDhT9oXD58y3kepTvhqMi463dllWHZVGuctxcODf4AssNRXalrIH0JQS1tuFZIJx9yiptFufaoMOd68Ysil_Zlj0Ky4VSgB4G9AtVdbB&s=1,fb_post,0.6393012404441833
Sky News,0,BREAKING: Police investigating a terror incident outside a hospital in Liverpool have named the man killed in the blast as 32-year-old Emad al Swealmeen,crime,2021-11-15T19:23:46+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fliverpool-explosion-man-killed-in-terror-incident-outside-hospital-named-by-police-12469578&h=AT2fIU6B5t5AdnwFGyk5rmiyyzKFGTxVohxmbcNs8E70M9EYIQ2I-Br1ZyUfLvOYXHDGb4aCAPsnKrY2xfo7G3jxk67AXX7-3Ma3sM8zEsMJ_vbFLjAw7Vg5S4-iPOCoQOueq7PUypTxzB1-AEqa&s=1,fb_post,0.0954098552465438
Metro,0,His plan comes as the US and other wealthy countries face increasing calls to help bolster the global supply of Covid-19 vaccines.,corona,2021-06-10T08:00:22+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F06%2F09%2Fjoe-biden-buying-world-500million-pfizer-vaccines-to-announce-at-g7-14745855%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT0W1UWT0odjeD9Us4JPv7m1WCzFfw1kEXOgU5J4WQRGXjDKRRDUNsyPJ_wUdQhq12fYNbRxyQHvX4aPgYRVrELagSEKNyVcxH4_qd11_ShftZ5sKXMiCfr65rumj9iQhzXHHxTnDH6X2ZhHWLqf&s=1,fb_post,0.3913865983486175
Daily Mail,0,"'I just ran out the door,' McDonald said.",crime,2021-09-23T20:47:53+0100,https://www.dailymail.co.uk/news/article-10022601/Multiple-people-injured-mass-shooting-Kroger-store-Memphis.html?ito=social-facebook,article,0.649176299571991
Daily Mail,0,My inspiration to always put myself first & never let anybody put me down.,crime,2021-09-23T20:11:32+0100,https://www.dailymail.co.uk/news/article-10022515/Man-38-arrested-suspicion-murdering-Sabina-Nessa.html?ito=social-facebook,article,0.7165893316268921
Daily Mail,0,'He had been poisoned with so much salt that the levels of sodium in his blood could not be accurately and reliably measured.,crime,2021-12-04T23:05:24+0000,https://www.dailymail.co.uk/news/article-10275829/Stepmother-tortured-killed-Arthur-Labinjo-Hughes-NEVER-mentioned-cellmate-says.html?ito=social-facebook,article,0.385676622390747
BBC News,0,"He's lost his family, he's lost his home.""",crime,2021-11-24T20:02:42+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3xioj1o&h=AT1ZVVJINigNK7-tHZhYXvdVqpvFvJcp8Cm2zbOABcMJms8hAddla1iKYHAEcmhI7oriC8r1mA2GUGqskLdCY0Y79o-NuGkDAOv3ZffZqaaqPNM9dAqmm_VZQKQEnElDQgY8KRAAyBAqCCB8dv0J&s=1,fb_post,0.7227703332901001
Metro,1,Ex-police officer who raped and murdered Sarah Everard to be sentenced,crime,2021-09-29T07:00:16+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F09%2F29%2Fsarah-everard-wayne-couzens-to-be-sentenced-for-murder-at-old-bailey-15333260%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT0JH4hvmHDMJZxHW7mg17QDtJRImG5r_b46l23KP0ymB7RtEu2adk7liBhK6v6CWjUJXc4c_oiSFXUfjKydUqXGFLDTfNNJS6Kti-o2NiRhq-UlG1TGzVoT9rd9OVvyeUpvV85ErasDXbnGE79L&s=1,fb_post,0.0949729308485984
Daily Mail,0,All humans must have the same rights.',corona,2021-06-25T16:59:01+0100,https://www.dailymail.co.uk/news/article-9725863/Israel-reimposes-indoor-mask-rule-amid-surge-Covid-cases-despite-successful-vaccine-rollout.html?ito=social-facebook,article,0.7129269242286682
BBC News,0,Additional reporting by Marianna Spring,corona,2021-11-27T00:56:09+0000,https://www.bbc.com/news/59390968,article,0.3365491032600403
Sky News,1,COVID-19: RHS flower shows at Hampton Court and Tatton Park given July go-ahead,corona,2021-03-10T16:00:40+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fblooming-marvellous-july-go-ahead-for-hampton-court-and-tatton-park-flower-shows-12241598&h=AT1M7dWjKCPIRQkT7tt5jM6ZESHQKlSp18-aNL0iwhbWtkMM0wNupL2-QNSHe4a5UAlW8rWaAb-t7U4pLGnKgID7oBoUBR7neBEiSKlqv2Lup3y8Um99SmNr7Ix0NrEJgiWe8hkJqzQ7-z0QYdeD&s=1,fb_post,0.2299142777919769
Daily Mail,0,NEW: Two men are sentenced to death for gang-raping a French mother in front of her children when her car ran out of petrol in Pakistan,crime,2021-03-23T14:30:05+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Ftrib.al%2FYOcSw7I&h=AT3oBzcM6UGSlpURWclSeN-D9h2YJgTVqtixnNLtS9LMIuzdu-U9IK41InNCIsdFQuFCi3s35IJ4KBTTfr0r_TXzCxcY2EuvaCeQ0jzjubGxF-O1X9hAV6Fp8GyTChHtkNu4bMyxXlRftJXHWgsz&s=1,fb_post,0.1504954993724823
BBC News,0,"He tried to stave off suspicious locals by moving to a nearby house, Bungoma's police commander told the paper.",crime,2021-10-15T13:09:37+0000,https://www.bbc.com/news/world-africa-58923592,article,0.4294110238552093
BBC News,0,"Health officials are particularly targeting those eligible for the jab, but have yet to come forward.",corona,2021-05-23T12:47:41+0000,https://www.facebook.com/bbcnews/videos/1202707590181153/,fb_post,0.4341926574707031
Sky News,0,"Witnesses to the Italian car cable fall that killed 14 people heard a ""loud hiss"" - apparently when the line snapped, the local mayor has said",crime,2021-05-24T16:30:47+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fmottarone-cable-car-crash-loud-hiss-heard-before-tragedy-in-northern-italy-as-five-year-old-boy-named-as-sole-survivor-12315735&h=AT08kNEA0DRsXsdEVI1gkI3mnsS8pIM6nq9TCbh3Wbq7sHVbn4i0oCtEkf0C-vAXGi4qvVPkRcvfT-MBCItWJ7sINcIiARAOlMgDdAJHIXbE9dT2f-eWSV9NihutVVL9pyCIaLY7n7FjEeJo-vBV&s=1,fb_post,0.3980822563171386
Metro,0,He doesn’t pull up with a U-haul… All he does is wander around for a few minutes and then leave.’,crime,2021-11-24T18:56:00+0000,https://metro.co.uk/2021/11/24/ahmaud-arbery-trial-verdict-three-white-men-found-guilty-of-murder-15653122/,article,0.5689440965652466
BBC News,0,"His maternal grandmother, Madeleine Halcrow, said Hughes had stopped her from seeing Arthur since 2019.",crime,2021-12-02T16:17:30+0000,https://www.bbc.com/news/uk-england-birmingham-59400890,article,0.4385992288589477
Metro,1,Why more university students are cheating amid the Covid-19 pandemic,corona,2021-09-12T16:20:37+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fmetro.co.uk%2F2021%2F09%2F11%2Fcovid-19-cheats-more-university-students-tempted-by-at-home-exams-15237372%2F%3Fito%3Dfacebook%7Csocial%7Cmetroukfacebook&h=AT3frex_DjbbACQpDifEXZWwrBEOHnxIqME6To6pUGbfExoncpty_fIbj8Yqnyzm3rj2XAmnqZqoEUnwjwZVtYC4HWHO7EUoUTqMsGtA54Psrt1IuGAEE60JT9Pj-X7vig93sV-c83jsncOcftF1&s=1,fb_post,0.3821741342544555
Daily Mail,0,"'I'm trying to do the maximum I can to stay safe,' she said.",corona,2021-06-25T16:59:01+0100,https://www.dailymail.co.uk/news/article-9725863/Israel-reimposes-indoor-mask-rule-amid-surge-Covid-cases-despite-successful-vaccine-rollout.html?ito=social-facebook,article,0.7029622197151184
Sky News,0,"The UK has reported another 7,540 #COVID19 cases in the latest 24-hour period - the highest number since 27 February.",corona,2021-06-09T15:18:45+0000,https://www.facebook.com/skynews/videos/261338569115359/,fb_post,0.171176791191101
BBC News,0,But the intelligence was never shared with Khan's probation officer nor the Multi Agency Public Protection Arrangements (MAPPA) panel that managed him in the community.,crime,2021-05-28T16:52:39+0000,https://www.bbc.com/news/uk-england-london-57260509,article,0.3870022892951965
BBC News,0,"She said they were ""a small gesture to show we care"".",crime,2021-10-15T19:08:06+0000,https://www.bbc.com/news/uk-england-essex-58928927,article,0.7414065003395081
Sky News,0,"Mr Williamson said he would ""far prefer to see children sitting exams"" in 2022, but told MPs: ""We very much recognise that we can't predict what we are going to be facing over the coming years.""",corona,2021-06-23T15:33:00+0000,https://news.sky.com/story/covid-19-changes-to-exams-in-2022-and-beyond-likely-because-of-pandemic-gavin-williamson-tells-mps-12340019,article,0.5682780146598816
BBC News,1,"'I don't need a new TV, but I'll probably get one'",corona,2021-11-26T09:21:05+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3p4sVo6&h=AT29DICs8zyCHelGOVQuV_kJCdfb8zkiAyXtL9nZoGDwU02UlImuy9kG1ziD-AN2mGxdrQlc-5QH0vBFvOQDV4fcUxhQ0dRHpbSLVV4NHf4NgdTMCimYQac9bvrnB2C4vX5S9NCig3lDT6lRgxaw&s=1,fb_post,0.6565874814987183
Sky News,0,Matt Hancock holds a COVID-19 briefing with the latest on the pandemic.,corona,2021-03-05T16:55:43+0000,https://www.facebook.com/skynews/videos/134172538607300/,fb_post,0.2789964377880096
BBC News,0,"""There are people who are unsuited, untrained, unqualified in the very, very top of government, making decisions that will have a profound effect on other people's lives.""",corona,2021-05-27T10:29:20+0000,https://www.facebook.com/bbcnews/videos/301886004753567/,fb_post,0.6509168744087219
BBC News,0,"""It's given my family no option but to put our house up for mortgage.""",corona,2021-09-18T16:42:07+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fbbc.in%2F3zmPLKE&h=AT3lR2KJjQ9TzbxrL9cizsVwMnDh9rJuuVE4ocabRBYzb4cW3EpqV1zgJxtc9BG7DRWJx9Q-vf_rAsUDedxN1DkqgEcHw_Xu4QTXLtO-EOGwqPyb7IvcQYjGdhmVGIGaU0YXJ3j0x0ZzW75M1hyT&s=1,fb_post,0.6666666666666666
Sky News,0,"Sky News puts your questions on the Omicron variant, face coverings and new restrictions to our panel of experts.",corona,2021-12-01T19:02:24+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fomicron-masks-and-new-covid-restrictions-your-questions-answered-12483741&h=AT3kiS7zTPdT4lASsFFH7JKJjfTStQilOIwkWqTJLFMPbmAoZh1qkNPxWll0FZ8zeRFYvuxklq_3s_TVFY8vme1bOnnfcj5ObexGx1AN5fjto7fG_hl-yU-svxXqIbJen0Gw5bXd4jCpViwjkCe9&s=1,fb_post,0.3592970967292785
Daily Mail,0,"The EU's disastrous vaccine rollout means barely 12 per cent of adults in France, Germany and Italy have so far had jabs.",corona,2021-03-20T22:01:11+0000,https://www.dailymail.co.uk/news/article-9384659/Merkel-Macron-set-illegal-EU-plan.html?ito=social-facebook,article,0.2854276895523071
Daily Mail,0,Oneal even made a comment saying that he deserved a death penalty on June 8.,crime,2021-06-22T23:18:21+0100,https://www.dailymail.co.uk/news/article-9713895/Florida-father-convicted-double-murder-decides-represents-instead-using-attorney.html,article,0.4542201161384582
Sky News,1,"COVID-19: Hospital admissions projected to fall everywhere in UK apart from Scotland, latest models show",corona,2021-09-24T19:15:04+0000,https://l.facebook.com/l.php?u=https%3A%2F%2Fnews.sky.com%2Fstory%2Fcovid-19-hospital-admissions-projected-to-fall-everywhere-in-uk-apart-from-scotland-latest-models-show-12416800&h=AT2Z0SOmZTx5fhahNjXJwIbJJfGRWJk4GJTFKKwc3QS2M_Crs5rDDqr6aKzzjlhTOxOs0L9vMj7prs8LerTeM8QHqUCtIeYuqKgRqx04XwREpH6Jccadb-ZEShdsRddO7LzoOF4h9pdcSzRj72as&s=1,fb_post,0.3408482074737549
